propertyTaxRate,garageSpaces,hasAssociation,hasGarage,hasSpa,hasView,latestPrice,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,avgSchoolDistance,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories,days_since_sale,log_lotSizeSqFt,log_livingAreaSqFt,log_avgSchoolSize,yearsOld_sq,avgSchoolRating_sq,word_count_good,word_count_bad,hood_ALLANDALE,hood_BARTON HILLS,hood_BOULDIN CREEK,hood_BRENTWOOD,hood_CENTRAL EAST AUSTIN,hood_CHESTNUT,hood_CORONADO HILLS,hood_CRESTVIEW,hood_DAWSON,hood_EAST CESAR CHAVEZ,hood_EAST CONGRESS,hood_EAST OAK HILL,hood_FRANKLIN PARK,hood_GALINDO,hood_GARRISON PARK,hood_GEORGIAN ACRES,hood_GOVALLE,hood_HANCOCK,hood_HERITAGE HILLS,hood_HIGHLAND,hood_HOLLY,hood_HYDE PARK,hood_JOHNSTON TERRACE,hood_MCKINNEY,hood_MLK,hood_MLK-183,hood_MONTOPOLIS,hood_NORTH AUSTIN CIVIC ASSOCIATION,hood_NORTH LAMAR,hood_NORTH LOOP,hood_NORTH SHOAL CREEK,hood_NORTH UNIVERSITY,hood_OLD ENFIELD,hood_OLD WEST AUSTIN,hood_PARKER LANE,hood_PECAN SPRINGS-SPRINGDALE,hood_PLEASANT VALLEY,hood_RIVERSIDE,hood_RMMA,hood_ROSEDALE,hood_ROSEWOOD,hood_SOUTH LAMAR,hood_SOUTH MANCHACA,hood_SOUTH RIVER CITY,hood_SOUTHEAST,hood_ST. EDWARDS,hood_ST. JOHN,hood_SWEETBRIAR,hood_UNIVERSITY HILLS,hood_UPPER BOGGY CREEK,hood_WEST AUSTIN NEIGHBORHOOD GROUP,hood_WEST CONGRESS,hood_WEST OAK HILL,hood_WEST UNIVERSITY,hood_WESTGATE,hood_WINDSOR HILLS,hood_WINDSOR PARK,hood_WINDSOR ROAD,hood_WOOTEN,hood_ZILKER
1.98,0,False,False,False,False,130.0,11,0,3,1,0,0,0,0,0,1.56666666666667,14,1.0,2,1,1607,8.61050136854989,6.75460409948796,7.18387071506245,2304,11.1111111111111,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,True,False,False,False,239.0,1,0,2,1,1,1,0,0,0,1.53333333333333,14,3.0,3,2,1019,8.37953902611744,7.36770857237437,7.18387071506245,289,11.1111111111111,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,180.0,26,0,5,0,0,0,0,0,0,1.46666666666667,14,2.0,3,1,1539,8.6569551337914,7.11151211649616,7.18387071506245,729,11.1111111111111,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,True,False,False,False,249.0,9,0,2,1,0,0,0,0,0,0.766666666666667,14,1.0,2,1,1590,9.24222656083851,6.78671695060508,6.83195356556585,1936,16.0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,True,375.0,7,0,2,1,2,1,0,1,0,0.766666666666667,14,2.0,4,1,1053,8.89521858376562,7.49609734517596,6.83195356556585,1849,16.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,False,True,False,False,419.55,41,0,4,2,2,0,0,0,0,0.866666666666667,14,2.0,3,1,681,9.0212358628854,7.30720231476474,6.83195356556585,1936,16.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,True,88.0,29,0,0,2,0,0,0,0,0,1.6,14,2.0,3,1,1115,8.6569551337914,7.1074254741107,7.18387071506245,2401,11.1111111111111,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,1,False,True,False,False,92.5,1,0,2,3,0,0,0,0,0,1.6,14,2.0,3,1,1218,8.67214355141406,7.1708884785125,7.18387071506245,2500,11.1111111111111,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,210.0,15,0,1,1,0,0,0,0,0,1.6,14,1.0,3,1,924,8.61848544289811,6.91869521902047,7.18387071506245,2500,11.1111111111111,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,1,False,True,False,False,194.9,19,0,3,2,0,0,0,0,0,1.4,12,1.0,2,1,1229,8.6417090661138,6.78105762593618,6.73459165997295,1936,9.0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,False,True,False,False,380.0,80,0,2,1,2,0,0,0,0,0.833333333333333,14,2.0,3,1,660,8.89822898560123,7.49609734517596,6.83195356556585,2401,16.0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.98,1,True,True,False,False,265.0,26,0,6,2,1,1,0,1,0,1.56666666666667,14,3.0,3,2,780,8.35913488675796,7.5207764150628,7.18387071506245,361,11.1111111111111,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,300.0,1,0,0,1,0,0,0,0,0,1.73333333333333,13,2.0,3,1,1081,8.84937050375457,7.02908756414966,6.7900972355139,2500,7.11111111111113,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,314.0,24,0,3,1,0,0,0,0,0,0.8,14,2.0,3,1,1287,8.86799089818209,6.95463886488099,6.83195356556585,2500,16.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,274.999,27,0,8,0,1,2,0,0,0,0.833333333333333,14,1.0,3,1,904,8.81759403627579,7.06390396147207,6.83195356556585,2601,16.0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,314.995,11,0,3,1,2,0,0,0,0,0.833333333333333,14,2.0,3,1,904,8.98919482332465,6.9177056098353,6.83087423464618,2601,16.0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,259.9,12,0,1,1,0,0,0,0,0,0.833333333333333,14,2.0,3,1,1526,8.72290570100077,6.90274273715859,6.83195356556585,2601,16.0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.98,1,False,True,False,False,229.0,1,0,2,2,1,0,0,0,0,0.7,14,1.0,3,1,842,8.81759403627579,6.81454289725996,6.83087423464618,2601,16.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,259.0,19,0,2,1,0,0,0,0,0,0.7,14,1.0,3,1,1268,8.84318209802261,6.82328612235569,6.83087423464618,2601,16.0,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,299.95,15,0,3,1,0,0,0,0,0,0.9,14,2.0,3,1,1429,8.78492762605832,6.80572255341699,6.83087423464618,2704,16.0,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,275.0,21,0,2,0,0,0,0,0,0,0.9,14,2.0,3,1,1164,8.791486026749,7.07411681619736,6.83087423464618,2704,16.0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,299.5,31,0,2,1,0,0,0,0,0,0.8,14,1.0,3,1,1094,8.86177531100083,7.08506429395255,6.83087423464618,2704,16.0,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,334.888,30,0,3,0,1,1,0,0,0,0.866666666666667,14,2.0,3,1,857,8.81120518756289,7.37775890822787,6.83087423464618,2704,16.0,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,False,True,False,False,380.0,51,0,7,2,4,1,0,1,0,0.766666666666667,14,2.0,3,2,703,8.86799089818209,7.34794382314869,6.83195356556585,2025,16.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.98,4,True,True,False,True,319.0,40,0,7,3,0,0,0,0,0,1.7,14,1.0,2,1,1193,8.85566343070012,6.75343791859778,6.84587987526405,81,9.0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,False,True,False,True,395.0,26,0,8,4,0,0,0,0,0,0.9,12,2.0,3,2,1487,8.78492762605832,7.39756153552405,6.75925527066369,3364,13.4444444444445,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,378.0,31,0,0,1,1,0,0,0,0,0.833333333333333,14,2.0,4,1,1100,9.22088458585185,7.26052259808985,6.83087423464618,2704,16.0,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,1,True,True,False,False,640.0,41,0,5,2,1,1,0,0,0,1.66666666666667,12,3.0,3,1,708,8.96162256954254,7.22548147278229,6.68959926917897,4,16.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,False,True,False,False,450.0,65,0,4,2,3,0,0,0,0,0.8,14,2.0,3,1,715,9.44409937943334,7.2086003379602,6.83087423464618,2704,16.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,1,False,True,False,False,295.0,2,0,1,2,0,0,0,0,0,1.4,13,1.0,3,1,1605,8.88016824790345,6.93439720992856,6.67582322163485,3969,11.1111111111111,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,4,False,True,True,False,340.0,25,0,1,1,3,1,0,0,0,0.8,14,2.0,3,1,626,9.12129055514267,7.55013534248843,6.83087423464618,2601,16.0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,4,False,True,True,False,415.0,105,0,4,1,0,1,0,0,0,0.8,14,2.0,4,2,654,9.20793748735987,7.57712193087668,6.83087423464618,2601,16.0,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,299.0,23,0,1,0,1,0,0,0,0,1.63333333333333,13,1.0,2,1,1099,9.25483561186273,6.95749737087695,6.67582322163485,4900,11.1111111111111,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,1,False,True,False,False,450.0,19,0,3,2,2,1,0,1,0,1.16666666666667,12,1.0,3,1,1050,8.91004576147356,6.96696713861398,6.75925527066369,3600,13.4444444444445,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,True,True,False,False,429.9,25,0,5,2,1,0,0,1,0,0.766666666666667,12,3.0,3,1,1123,9.07257144223129,7.42892719480227,6.75925527066369,4225,13.4444444444445,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,295.0,25,0,0,1,2,0,0,0,0,1.43333333333333,13,1.0,2,1,809,8.70151275087287,6.91671502035361,6.67582322163485,4489,11.1111111111111,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1.98,2,False,True,False,True,395.0,42,0,3,2,2,1,0,0,0,1.33333333333333,13,4.0,4,2,786,8.83680988239836,7.8164169836918,6.67582322163485,100,11.1111111111111,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1.98,0,True,False,False,False,450.0,1,0,1,1,0,0,0,0,0,0.833333333333333,12,2.0,4,1,1528,8.89219909203969,7.16703787691222,6.75925527066369,4225,13.4444444444445,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,185.0,10,0,0,1,0,0,0,0,0,1.1,14,1.0,3,2,1214,9.06508335931904,9.06508335931904,6.84587987526405,4096,9.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,1,False,True,False,False,324.9,1,0,5,2,0,0,0,0,0,1.63333333333333,13,2.0,3,1,1466,8.98369068133269,6.98007594056176,6.67582322163485,2500,11.1111111111111,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,False,True,False,True,485.0,35,0,3,2,0,0,0,0,0,1.23333333333333,12,1.0,4,1,675,9.25894004181225,7.05531284333975,6.75925527066369,3600,13.4444444444445,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,True,False,False,False,699.9,27,0,4,2,2,0,0,0,0,1.1,14,3.0,3,2,896,8.46568934854912,7.55171221535131,6.84587987526405,81,9.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,False,True,False,False,540.0,29,0,4,2,1,0,0,0,0,1.63333333333333,13,2.0,3,1,962,9.17419492533983,7.67554600253785,6.67582322163485,2601,11.1111111111111,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,False,True,False,False,585.0,40,0,2,2,0,0,0,0,0,1.33333333333333,13,5.0,6,2,1425,9.47799829259704,8.20467182895081,6.67582322163485,4096,11.1111111111111,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,False,True,False,True,1194.0,56,1,2,3,2,1,0,0,0,0.766666666666667,12,3.0,4,1,798,8.791486026749,7.70930833338587,6.75925527066369,4,13.4444444444445,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,False,True,False,False,450.0,6,0,0,2,0,0,0,0,0,1.33333333333333,13,1.0,3,1,1064,9.33490922072531,7.40427911803727,6.67582322163485,4096,11.1111111111111,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1.98,0,True,False,False,False,198.0,31,0,6,2,0,0,0,0,0,1.66666666666667,13,2.5,3,2,1222,8.74400998809674,7.44132038971762,6.7900972355139,225,7.11111111111113,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,True,True,True,False,794.995,53,0,4,2,2,1,0,0,0,0.766666666666667,12,3.0,3,2,651,9.14484138974349,7.50439155916124,6.75925527066369,4,13.4444444444445,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,1,False,True,False,False,625.0,28,0,1,2,1,0,0,0,0,0.666666666666667,12,2.0,3,1,910,8.67214355141406,7.05875815251866,6.75925527066369,3481,13.4444444444445,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,False,True,False,False,1059.0,1,0,3,3,0,0,0,0,0,1.1,14,4.0,4,1,913,8.6417090661138,7.75233516330229,6.84587987526405,9,9.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,1,True,True,False,False,449.9,23,0,5,2,0,0,0,0,0,1.3,12,3.0,2,2,1638,8.15622332319462,7.34536484041687,6.75925527066369,169,13.4444444444445,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,False,True,False,True,315.0,30,0,1,3,0,0,0,0,0,1.63333333333333,13,1.0,3,1,703,9.0212358628854,6.87316383421252,6.67582322163485,2601,11.1111111111111,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,8,False,True,False,True,575.0,9,0,8,5,0,0,0,0,0,1.36666666666667,13,2.0,4,1,1130,9.63213804137191,7.42476176182321,6.67582322163485,6561,11.1111111111111,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1.98,1,True,True,False,False,275.0,28,0,3,2,1,0,0,0,0,1.66666666666667,13,1.0,2,1,896,8.6417090661138,6.76619171466035,6.7900972355139,289,7.11111111111113,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,1,False,True,False,False,782.0,90,0,3,2,0,0,0,0,0,1.1,14,3.0,3,1,666,9.15873123824295,7.42714413340862,6.84587987526405,3721,9.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,1,False,True,False,True,450.0,51,0,1,2,0,0,0,0,0,1.1,12,2.0,3,1,1630,9.03169206054852,6.88857245956536,6.75925527066369,3721,13.4444444444445,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,270.0,1,0,2,0,2,0,0,0,0,1.6,13,3.0,4,1,819,8.91004576147356,7.18841273649695,6.7900972355139,3364,7.11111111111113,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,490.0,22,0,3,2,0,0,0,0,0,1.1,12,2.0,2,1,949,9.2239473753824,7.09754885061479,6.75925527066369,3844,13.4444444444445,3,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,False,True,False,False,1550.0,3,1,2,1,1,1,0,0,0,1.1,12,5.0,4,1,613,8.93326847863642,7.91826468609527,6.75925527066369,4,13.4444444444445,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,749.0,39,0,1,1,0,0,0,0,0,1.16666666666667,12,3.0,4,2,1626,8.9274468162562,7.78530518253986,6.75925527066369,25,13.4444444444445,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
